fixture_id,season,match_date,home_team_name,away_team_name,home_goals,away_goals,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_offsides,away_offsides,source,manual_verification_status,official_reference_url,review_notes
1840987070,2023,2024-02-24,Lamia,AEK Athens FC,1,3,3,4,2,1,0,0,4,14,4,7,11,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1527762514,2023,2024-02-19,Asteras Tripolis,Panetolikos,2,2,6,3,1,4,0,0,20,11,6,8,14,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1442960042,2023,2024-02-19,OFI,Panserraikos,4,0,3,4,4,2,0,0,11,12,5,3,18,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1555021261,2023,2024-02-18,PAOK,Olympiakos Piraeus,1,4,3,4,2,6,0,0,13,10,4,6,10,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1919075301,2023,2024-02-18,AEK Athens FC,Kifisia,3,0,10,0,2,3,0,1,24,2,10,0,16,8,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1660575048,2023,2024-02-18,Volos NFC,PAS Giannina,1,2,4,7,5,3,0,0,10,13,4,6,19,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1932100984,2023,2024-02-17,Panathinaikos,Lamia,2,2,12,2,1,3,0,1,27,4,7,2,20,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1587251374,2023,2024-02-17,Atromitos,Aris Thessalonikis,0,2,0,3,4,4,0,0,10,9,2,4,11,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1433511687,2023,2024-02-11,PAOK,AEK Athens FC,1,1,5,4,2,3,0,0,10,9,6,5,17,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1408365370,2023,2024-02-11,Lamia,Asteras Tripolis,2,1,4,3,2,4,0,1,11,13,6,6,14,23,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1476243506,2023,2024-02-11,Panserraikos,Panathinaikos,0,3,3,3,4,2,0,0,9,11,3,7,15,22,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1823180529,2023,2024-02-11,Kifisia,Volos NFC,0,0,11,5,2,5,0,1,13,5,5,3,22,21,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1566092026,2023,2024-02-10,Panetolikos,Atromitos,1,0,5,10,4,3,1,0,8,14,5,4,13,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1701393247,2023,2024-02-10,PAS Giannina,Aris Thessalonikis,0,0,2,4,4,2,0,0,10,6,3,2,19,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1546875709,2023,2024-02-10,Olympiakos Piraeus,OFI,4,0,5,2,1,2,0,0,19,6,8,0,15,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1721251930,2023,2024-02-04,Panathinaikos,Olympiakos Piraeus,2,0,3,7,1,3,0,0,11,11,7,4,10,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1216973305,2023,2024-02-04,Atromitos,PAOK,0,2,2,8,3,3,0,0,0,15,0,4,15,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1851105067,2023,2024-02-04,AEK Athens FC,Asteras Tripolis,4,2,6,5,0,3,0,0,18,7,7,2,10,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1437912411,2023,2024-02-04,PAS Giannina,Lamia,1,4,11,4,5,3,0,0,15,12,5,8,12,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1378200749,2023,2024-02-04,OFI,Kifisia,1,2,3,6,3,4,0,0,9,11,3,4,21,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1915847114,2023,2024-02-03,Panserraikos,Aris Thessalonikis,1,1,4,0,5,2,0,0,11,9,7,5,19,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1366619464,2023,2024-02-03,Volos NFC,Panetolikos,1,1,5,5,2,4,0,0,9,8,6,3,23,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1609901935,2023,2024-01-28,PAOK,Panathinaikos,2,1,3,6,4,2,0,0,9,10,4,5,9,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1825656074,2023,2024-01-28,Olympiakos Piraeus,PAS Giannina,3,1,8,3,1,4,0,0,16,7,8,2,15,6,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1576571955,2023,2024-01-28,Asteras Tripolis,Atromitos,3,1,5,3,1,0,0,0,9,10,6,2,15,8,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1350820229,2023,2024-01-28,AEK Athens FC,OFI,3,0,13,4,2,1,0,0,17,9,8,4,21,7,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1251784302,2023,2024-01-27,Kifisia,Aris Thessalonikis,0,1,8,3,5,6,0,0,14,6,5,4,13,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1930193486,2023,2024-01-27,Panserraikos,Volos NFC,2,2,2,2,4,6,0,0,13,5,8,4,14,28,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1237269372,2023,2024-01-27,Panetolikos,Lamia,1,2,4,5,2,5,0,0,14,13,2,5,15,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1839038201,2023,2024-01-21,Aris Thessalonikis,Olympiakos Piraeus,1,2,1,1,2,2,0,0,3,11,1,3,12,22,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1940749440,2023,2024-01-21,Panathinaikos,Asteras Tripolis,2,0,9,3,1,6,0,1,17,9,7,2,11,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1647570442,2023,2024-01-21,Atromitos,AEK Athens FC,0,5,7,7,0,2,0,0,9,16,3,9,21,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1338944794,2023,2024-01-21,Volos NFC,PAOK,1,5,1,5,2,1,0,0,11,14,3,7,22,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1652010177,2023,2024-01-20,OFI,Panetolikos,1,0,1,1,2,4,0,0,4,7,1,2,19,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1345226365,2023,2024-01-20,PAS Giannina,Panserraikos,0,2,9,5,4,3,0,0,10,11,3,6,11,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1351437788,2023,2024-01-20,Lamia,Kifisia,4,1,6,8,1,1,0,0,11,9,6,3,12,21,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1374601782,2023,2024-01-14,PAOK,PAS Giannina,4,0,9,2,0,0,0,0,19,4,9,0,11,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1208399978,2023,2024-01-14,AEK Athens FC,Panathinaikos,2,2,7,2,3,2,0,0,15,8,5,2,17,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1791206730,2023,2024-01-14,Asteras Tripolis,Volos NFC,1,0,6,4,2,1,0,0,10,11,2,2,18,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1690734788,2023,2024-01-14,Kifisia,Olympiakos Piraeus,2,3,2,4,6,2,1,1,6,13,4,9,13,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1527531280,2023,2024-01-14,Panetolikos,Aris Thessalonikis,0,4,4,6,3,1,0,0,13,15,4,7,15,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1676822220,2023,2024-01-13,Lamia,Panserraikos,0,2,2,1,2,2,0,0,9,7,3,4,14,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1672651608,2023,2024-01-13,Atromitos,OFI,1,1,5,7,2,4,0,0,10,12,2,4,8,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1661495562,2023,2024-01-08,OFI,Lamia,1,1,7,1,4,3,0,0,18,4,7,3,22,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1311601313,2023,2024-01-07,Olympiakos Piraeus,AEK Athens FC,1,2,5,9,3,3,0,0,7,10,3,3,9,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1427531936,2023,2024-01-07,Aris Thessalonikis,PAOK,2,1,4,5,2,4,0,0,13,9,4,2,21,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1393620696,2023,2024-01-07,PAS Giannina,Asteras Tripolis,2,1,7,3,2,0,0,0,14,9,5,3,12,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1334837283,2023,2024-01-07,Panathinaikos,Panetolikos,2,1,4,3,2,2,0,0,12,8,5,5,18,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1422963709,2023,2024-01-07,Panserraikos,Kifisia,1,1,3,3,2,4,0,0,8,13,1,5,9,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1332685180,2023,2024-01-07,Volos NFC,Atromitos,1,2,2,8,4,3,0,0,7,14,4,6,16,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1363510224,2023,2024-01-04,Atromitos,Kifisia,3,0,1,10,2,4,0,0,12,11,7,2,14,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1971237721,2023,2024-01-04,Panetolikos,Panserraikos,3,2,4,3,2,2,0,0,18,9,6,3,20,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1905832809,2023,2024-01-03,Panathinaikos,PAS Giannina,2,0,8,3,1,1,0,0,13,7,7,3,15,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1734294534,2023,2024-01-03,PAOK,OFI,4,0,6,2,1,3,0,0,15,14,10,7,11,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1592032761,2023,2024-01-03,AEK Athens FC,Volos NFC,3,0,9,3,2,5,0,0,10,4,4,2,11,21,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1398040474,2023,2024-01-03,Lamia,Olympiakos Piraeus,1,0,7,5,4,1,0,0,14,13,7,5,14,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1321892931,2023,2024-01-03,Asteras Tripolis,Aris Thessalonikis,3,2,5,1,1,2,0,0,10,8,3,3,18,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1446755155,2023,2023-12-21,Atromitos,Olympiakos Piraeus,0,0,0,9,3,1,0,0,3,18,1,4,13,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1448742560,2023,2023-12-21,Kifisia,PAOK,0,6,1,4,1,0,0,0,7,14,2,10,15,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1337483586,2023,2023-12-21,OFI,Asteras Tripolis,0,2,9,4,3,1,0,0,19,14,5,6,15,7,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1761069829,2023,2023-12-21,Panserraikos,AEK Athens FC,2,2,5,3,5,4,1,0,10,14,7,6,18,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1615520754,2023,2023-12-21,PAS Giannina,Panetolikos,0,0,7,6,1,4,0,1,11,4,3,1,16,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1254001335,2023,2023-12-20,Volos NFC,Panathinaikos,0,3,3,4,1,2,0,0,3,14,0,6,14,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1991403389,2023,2023-12-20,Aris Thessalonikis,Lamia,2,2,10,3,1,4,0,0,22,8,11,3,17,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1503629776,2023,2023-12-18,Panserraikos,Olympiakos Piraeus,0,1,3,5,1,4,0,0,5,13,2,3,7,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1702518187,2023,2023-12-18,Panetolikos,AEK Athens FC,2,2,2,9,4,1,0,0,6,19,3,7,17,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1497489660,2023,2023-12-17,Atromitos,Panathinaikos,3,2,1,7,3,2,0,0,9,12,4,4,14,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1558000296,2023,2023-12-17,Lamia,Volos NFC,1,2,6,2,3,4,0,0,10,8,4,4,12,24,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1997801155,2023,2023-12-17,Asteras Tripolis,PAOK,1,4,7,4,2,1,0,0,10,13,3,8,16,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1356752718,2023,2023-12-17,Aris Thessalonikis,OFI,1,0,6,5,1,1,0,0,17,6,7,1,12,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1852585034,2023,2023-12-16,Kifisia,PAS Giannina,4,2,3,7,3,5,0,1,12,9,10,5,13,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1575703476,2023,2023-12-04,AEK Athens FC,Aris Thessalonikis,1,0,9,2,1,1,0,0,17,7,4,1,15,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1418102408,2023,2023-12-04,PAOK,Lamia,3,0,5,5,0,1,0,0,17,11,8,6,7,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1364702342,2023,2023-12-03,Panathinaikos,OFI,4,0,2,3,1,6,0,0,16,5,9,3,18,21,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1615086022,2023,2023-12-03,Atromitos,PAS Giannina,1,1,2,2,4,2,0,0,12,9,4,3,16,7,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1210585110,2023,2023-12-03,Volos NFC,Olympiakos Piraeus,2,2,2,6,7,3,1,1,10,11,4,3,16,8,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1686882455,2023,2023-12-02,Asteras Tripolis,Panserraikos,1,0,5,3,4,4,0,0,9,16,2,4,17,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1927277849,2023,2023-12-02,Panetolikos,Kifisia,3,0,5,6,2,5,0,0,14,8,7,4,17,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1571167298,2023,2023-11-29,Volos NFC,Panserraikos,1,0,3,5,2,4,0,0,11,11,5,4,21,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1288296529,2023,2023-11-26,Aris Thessalonikis,Panathinaikos,2,0,1,9,3,1,0,0,8,14,4,8,19,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1938380746,2023,2023-11-26,Lamia,Atromitos,3,3,3,8,4,3,0,0,12,11,7,6,11,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1975392217,2023,2023-11-26,PAS Giannina,AEK Athens FC,0,1,3,6,3,1,0,0,8,20,4,7,12,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1778078450,2023,2023-11-26,Kifisia,Asteras Tripolis,1,3,7,2,2,2,0,0,17,5,6,4,17,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1605501504,2023,2023-11-25,PAOK,Panserraikos,5,0,8,3,0,0,0,0,16,7,11,2,3,7,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1784427649,2023,2023-11-25,Olympiakos Piraeus,Panetolikos,3,1,3,2,3,1,0,0,9,8,4,4,20,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1770011830,2023,2023-11-24,OFI,Volos NFC,1,1,6,2,3,5,0,1,16,10,6,3,10,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1664745605,2023,2023-11-12,Kifisia,Panathinaikos,0,1,0,9,1,3,0,0,4,14,2,6,13,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1581415006,2023,2023-11-12,Asteras Tripolis,Olympiakos Piraeus,0,2,2,5,3,0,0,0,5,13,2,4,7,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1627788403,2023,2023-11-12,AEK Athens FC,Lamia,3,0,4,4,3,3,0,0,12,5,5,1,15,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1690547701,2023,2023-11-12,PAOK,Panetolikos,2,1,4,1,2,3,0,0,9,8,2,2,7,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1417598243,2023,2023-11-11,Volos NFC,Aris Thessalonikis,0,2,5,7,4,2,0,0,14,7,5,3,10,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1636811676,2023,2023-11-11,Atromitos,Panserraikos,1,1,5,1,4,4,0,0,12,7,3,2,21,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1664245354,2023,2023-11-11,OFI,PAS Giannina,1,1,2,4,2,2,0,0,13,18,5,7,17,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1240027525,2023,2023-11-06,Panserraikos,OFI,2,1,4,4,3,4,0,0,9,15,4,3,18,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1456380782,2023,2023-11-05,Aris Thessalonikis,Atromitos,1,3,9,2,3,4,0,0,16,8,5,6,14,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1414520119,2023,2023-11-05,Olympiakos Piraeus,PAOK,2,4,7,2,3,2,0,0,11,10,6,5,14,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1888004545,2023,2023-11-05,PAS Giannina,Volos NFC,1,1,4,7,5,2,0,0,12,11,3,2,23,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1523646824,2023,2023-11-05,Panetolikos,Asteras Tripolis,0,1,8,3,6,5,0,1,15,4,4,3,23,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1815160803,2023,2023-11-04,Kifisia,AEK Athens FC,1,1,5,8,2,2,0,0,7,18,2,6,10,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1640547348,2023,2023-11-04,Lamia,Panathinaikos,1,2,3,3,3,6,0,1,13,9,4,6,17,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1944640032,2023,2023-10-30,OFI,Olympiakos Piraeus,0,2,2,3,1,3,0,0,4,13,0,3,7,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1667855972,2023,2023-10-30,AEK Athens FC,PAOK,2,0,5,2,4,5,0,0,15,4,3,2,14,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1813283358,2023,2023-10-29,Aris Thessalonikis,PAS Giannina,2,0,6,1,4,2,0,1,17,2,7,0,11,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1946135186,2023,2023-10-29,Panathinaikos,Panserraikos,5,0,7,1,2,4,0,1,13,7,6,1,22,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1297041555,2023,2023-10-29,Asteras Tripolis,Lamia,0,1,5,2,2,3,0,0,11,10,5,4,14,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1842366902,2023,2023-10-28,Atromitos,Panetolikos,3,2,1,2,2,2,0,1,10,6,5,3,19,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1713840727,2023,2023-10-28,Volos NFC,Kifisia,2,1,4,8,4,6,0,2,17,9,6,2,12,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1544694948,2023,2023-10-22,PAOK,Atromitos,2,0,8,1,3,3,0,0,15,6,5,3,16,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1865373146,2023,2023-10-22,Kifisia,OFI,0,0,5,4,2,6,1,0,8,9,2,3,8,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1310274586,2023,2023-10-22,Asteras Tripolis,AEK Athens FC,0,3,2,3,6,5,1,0,4,15,1,5,8,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1315237983,2023,2023-10-21,Aris Thessalonikis,Panserraikos,1,0,8,2,3,6,0,0,20,5,6,2,15,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1565779484,2023,2023-10-21,Panetolikos,Volos NFC,2,0,3,6,2,3,0,0,13,11,6,1,18,8,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1352916648,2023,2023-10-20,Lamia,PAS Giannina,2,1,4,3,3,3,0,0,15,12,7,2,17,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1228267890,2023,2023-10-08,Panathinaikos,Atromitos,5,0,2,1,0,1,1,1,14,5,10,1,15,8,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1398261447,2023,2023-10-08,AEK Athens FC,Panetolikos,3,0,9,5,0,2,0,0,23,7,9,4,10,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1228912036,2023,2023-10-02,OFI,AEK Athens FC,2,0,2,4,4,3,0,0,7,14,5,4,10,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1244139333,2023,2023-10-02,Atromitos,Asteras Tripolis,0,0,4,5,1,5,1,0,8,8,1,4,8,22,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1821912081,2023,2023-10-01,PAS Giannina,Olympiakos Piraeus,0,3,2,6,3,2,0,0,5,25,0,9,10,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1491082967,2023,2023-10-01,Panathinaikos,PAOK,2,2,7,2,2,4,0,0,22,5,13,2,10,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1392814342,2023,2023-10-01,Aris Thessalonikis,Kifisia,1,1,5,3,2,7,0,0,12,10,6,4,13,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1340917685,2023,2023-10-01,Lamia,Panetolikos,1,0,2,5,2,4,0,0,7,13,3,1,16,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1351883581,2023,2023-09-28,AEK Athens FC,Atromitos,2,1,6,1,2,4,1,0,18,5,8,2,9,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1973942704,2023,2023-09-28,Asteras Tripolis,Panathinaikos,1,4,2,4,3,1,0,0,9,9,4,7,7,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1909346230,2023,2023-09-28,Panserraikos,PAS Giannina,3,2,4,4,5,3,0,1,12,6,6,3,10,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1349092491,2023,2023-09-27,Olympiakos Piraeus,Aris Thessalonikis,4,1,8,1,2,0,0,0,20,7,5,1,17,7,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1217065376,2023,2023-09-27,PAOK,Volos NFC,3,0,5,3,0,1,0,0,17,5,10,2,14,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1527417498,2023,2023-09-27,Kifisia,Lamia,1,1,6,8,4,3,1,0,17,8,4,4,14,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1273103999,2023,2023-09-27,Panetolikos,OFI,1,1,3,7,2,2,0,0,18,21,6,10,7,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1692809912,2023,2023-09-25,Panathinaikos,AEK Athens FC,1,2,6,6,3,4,0,0,10,15,5,4,13,21,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1552933423,2023,2023-09-24,PAS Giannina,PAOK,1,3,8,6,4,2,0,0,10,10,3,5,10,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1411066033,2023,2023-09-24,Volos NFC,Asteras Tripolis,1,2,1,5,4,3,0,0,13,16,7,6,18,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1300061024,2023,2023-09-24,Aris Thessalonikis,Panetolikos,3,0,6,5,0,2,0,0,14,5,6,3,10,8,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1867979531,2023,2023-09-24,Olympiakos Piraeus,Kifisia,4,0,7,1,1,2,0,0,13,8,7,2,18,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1971130780,2023,2023-09-23,Panserraikos,Lamia,2,0,3,1,1,2,0,0,14,4,7,1,14,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1213944689,2023,2023-09-23,OFI,Atromitos,1,1,8,4,3,4,0,0,16,9,5,4,13,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1753526738,2023,2023-09-18,Atromitos,Volos NFC,1,1,4,1,3,2,0,0,8,10,1,1,13,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1234126575,2023,2023-09-17,AEK Athens FC,Olympiakos Piraeus,1,1,5,5,2,4,0,0,9,7,4,3,15,21,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1924453835,2023,2023-09-17,PAOK,Aris Thessalonikis,0,0,7,1,4,3,0,0,10,8,3,4,17,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1244350561,2023,2023-09-17,Kifisia,Panserraikos,4,4,3,3,3,5,0,1,19,9,6,4,16,22,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1208090195,2023,2023-09-17,Asteras Tripolis,PAS Giannina,2,2,8,1,2,3,0,0,10,7,4,6,15,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1359799325,2023,2023-09-16,Panetolikos,Panathinaikos,0,5,3,6,2,1,0,0,11,18,4,10,10,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1283849625,2023,2023-09-16,Lamia,OFI,2,2,6,7,1,3,0,0,7,12,2,4,7,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1809461467,2023,2023-09-03,PAS Giannina,Panathinaikos,0,1,2,8,6,2,0,0,11,11,4,2,11,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1932120642,2023,2023-09-03,Volos NFC,AEK Athens FC,2,3,3,8,4,1,0,1,7,11,5,7,18,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1861717889,2023,2023-09-03,Aris Thessalonikis,Asteras Tripolis,3,2,3,5,1,3,0,0,10,4,6,4,14,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1506060879,2023,2023-09-03,OFI,PAOK,1,0,1,5,4,5,0,0,7,12,2,4,20,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1364825153,2023,2023-09-03,Olympiakos Piraeus,Lamia,4,0,5,2,2,3,0,0,17,8,8,3,14,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1434582071,2023,2023-09-02,Panserraikos,Panetolikos,1,1,4,6,3,1,0,0,14,8,3,4,14,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1301251286,2023,2023-09-01,Kifisia,Atromitos,2,1,5,8,3,1,0,1,14,13,7,9,14,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1503107195,2023,2023-08-27,Olympiakos Piraeus,Atromitos,4,0,5,2,1,5,0,1,24,3,9,1,9,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1508880397,2023,2023-08-27,PAOK,Kifisia,2,1,8,5,1,5,0,0,19,6,8,3,12,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1501655860,2023,2023-08-27,Lamia,Aris Thessalonikis,1,0,2,2,4,4,1,0,7,7,4,3,22,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1356160128,2023,2023-08-26,AEK Athens FC,Panserraikos,1,1,12,1,1,6,0,0,29,7,10,4,6,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
